timestamp,price_aud_mwh,demand_gw,solar_gw,wind_gw,temperature_c,cloud_cover_pct,wind_speed_kmh,solar_radiation_wm2,region
2026-02-13 13:00:00,47.21,20.07,4.61,3.84,30.8,52,5.1,674,NSW
2026-02-13 14:00:00,56.57,20.46,3.23,4.16,28.9,62,7.0,542,NSW
2026-02-13 15:00:00,64.41,24.41,2.61,3.06,29.4,52,15.5,432,NSW
2026-02-13 16:00:00,74.32,23.42,1.72,3.81,26.8,52,11.5,293,NSW
2026-02-13 17:00:00,49.71,29.23,1.12,4.68,23.5,54,10.3,176,NSW
2026-02-13 18:00:00,38.45,29.0,0.57,4.71,19.8,60,12.8,93,NSW
2026-02-13 19:00:00,62.3,28.95,0.35,2.24,19.4,39,18.1,50,NSW
2026-02-13 20:00:00,17.32,28.75,0.12,3.86,16.3,39,14.2,22,NSW
2026-02-13 21:00:00,3.97,29.38,0.06,4.33,16.4,35,17.2,9,NSW
2026-02-13 22:00:00,32.25,29.96,0.02,3.35,14.7,36,12.6,3,NSW
2026-02-13 23:00:00,18.75,28.48,0.01,2.63,14.6,55,14.5,1,NSW
2026-02-14 00:00:00,11.64,24.94,0.0,2.59,9.5,42,19.4,0,NSW
2026-02-14 01:00:00,-10.61,22.8,0.01,2.2,13.2,19,26.6,1,NSW
2026-02-14 02:00:00,29.12,22.99,0.02,1.85,11.9,23,25.8,3,NSW
2026-02-14 03:00:00,22.42,18.85,0.05,2.41,12.5,32,23.3,9,NSW
2026-02-14 04:00:00,17.78,18.09,0.17,4.31,16.1,14,22.5,24,NSW
2026-02-14 05:00:00,48.26,16.53,0.33,1.04,21.5,14,28.2,56,NSW
2026-02-14 06:00:00,50.59,15.54,0.55,1.27,21.2,37,26.4,104,NSW
2026-02-14 07:00:00,46.61,15.56,1.17,1.36,27.7,12,14.5,214,NSW
2026-02-14 08:00:00,74.61,12.11,1.71,0.58,28.0,29,19.7,327,NSW
2026-02-14 09:00:00,43.59,12.0,2.9,2.25,28.2,32,25.4,476,NSW
2026-02-14 10:00:00,41.15,14.22,4.28,0.0,32.9,7,16.8,700,NSW
2026-02-14 11:00:00,53.0,19.05,4.67,0.49,32.4,4,20.0,838,NSW
2026-02-14 12:00:00,61.29,21.03,4.77,1.82,30.0,12,20.4,857,NSW
2026-02-14 13:00:00,63.93,22.68,4.01,0.72,35.2,2,21.6,845,NSW
2026-02-14 14:00:00,127.57,21.71,3.6,0.25,31.0,17,20.7,672,NSW
2026-02-14 15:00:00,59.8,21.4,2.55,1.59,28.9,14,19.8,515,NSW
2026-02-14 16:00:00,36.29,22.49,2.31,2.17,25.1,22,23.4,337,NSW
2026-02-14 17:00:00,63.69,26.74,1.06,1.62,26.8,36,18.0,192,NSW
2026-02-14 18:00:00,40.09,28.63,0.7,0.78,22.8,31,16.5,107,NSW
2026-02-14 19:00:00,49.2,31.68,0.31,2.24,20.4,29,11.6,52,NSW
2026-02-14 20:00:00,34.99,31.3,0.13,1.6,15.7,1,20.0,26,NSW
2026-02-14 21:00:00,32.12,30.07,0.06,2.98,16.3,33,12.3,9,NSW
2026-02-14 22:00:00,30.21,27.59,0.02,3.97,14.9,50,9.8,3,NSW
2026-02-14 23:00:00,26.67,26.22,0.01,0.13,10.7,0,14.3,1,NSW
2026-02-15 00:00:00,28.26,26.38,0.0,3.11,8.9,43,9.7,0,NSW
2026-02-15 01:00:00,37.11,25.12,0.01,1.53,13.2,36,10.3,1,NSW
2026-02-15 02:00:00,25.46,22.59,0.02,5.96,9.9,30,13.1,3,NSW
2026-02-15 03:00:00,173.0,18.38,0.06,3.3,14.9,52,10.7,8,NSW
2026-02-15 04:00:00,29.25,18.98,0.15,4.75,15.8,66,21.3,19,NSW
2026-02-15 05:00:00,52.39,16.98,0.27,4.18,21.5,56,12.1,46,NSW
2026-02-15 06:00:00,32.14,13.47,0.67,3.61,20.8,45,15.3,100,NSW
2026-02-15 07:00:00,67.02,13.1,1.03,3.66,26.4,40,5.6,189,NSW
2026-02-15 08:00:00,162.08,15.03,1.8,6.32,25.6,54,10.7,290,NSW
2026-02-15 09:00:00,37.18,13.92,3.11,5.8,30.7,64,10.7,406,NSW
2026-02-15 10:00:00,59.06,17.46,4.59,6.88,34.4,50,12.1,577,NSW
2026-02-15 11:00:00,51.35,17.09,5.45,5.04,29.1,51,18.6,678,NSW
2026-02-15 12:00:00,70.3,17.27,4.14,5.29,32.1,89,22.1,580,NSW
2026-02-15 13:00:00,17.67,19.91,4.58,4.72,36.7,68,20.4,620,NSW
2026-02-15 14:00:00,0.95,22.1,4.14,4.64,30.3,68,19.1,525,NSW
2026-02-15 15:00:00,31.76,22.98,2.6,3.81,28.7,36,18.5,467,NSW
2026-02-15 16:00:00,44.9,24.63,2.27,4.82,28.1,44,26.3,305,NSW
2026-02-15 17:00:00,16.46,28.71,1.37,3.8,24.1,52,30.9,178,NSW
2026-02-15 18:00:00,21.41,30.2,0.79,4.86,18.0,37,23.7,104,NSW
2026-02-15 19:00:00,44.42,30.63,0.26,4.39,21.1,66,27.4,44,NSW
2026-02-15 20:00:00,39.97,32.27,0.13,4.29,12.4,62,25.3,19,NSW
2026-02-15 21:00:00,31.57,28.91,0.06,5.44,13.5,36,27.0,9,NSW
2026-02-15 22:00:00,11.76,31.44,0.02,3.48,15.2,62,19.3,3,NSW
2026-02-15 23:00:00,20.87,26.31,0.01,4.02,11.0,38,21.7,1,NSW
2026-02-16 00:00:00,20.8,24.48,0.0,5.05,10.0,66,24.8,0,NSW
2026-02-16 01:00:00,145.65,21.43,0.01,4.05,13.5,34,27.4,1,NSW
2026-02-16 02:00:00,14.64,21.33,0.02,3.64,11.0,37,18.6,3,NSW
2026-02-16 03:00:00,37.52,19.17,0.05,1.93,11.8,44,12.9,8,NSW
2026-02-16 04:00:00,28.59,18.79,0.14,2.23,16.9,40,18.1,22,NSW
2026-02-16 05:00:00,36.5,16.71,0.34,0.46,18.4,29,23.1,52,NSW
2026-02-16 06:00:00,43.97,13.28,0.59,2.08,18.8,19,11.7,113,NSW
2026-02-16 07:00:00,22.27,13.68,1.13,1.69,25.1,25,12.3,202,NSW
2026-02-16 08:00:00,48.75,13.44,2.17,1.29,27.2,8,16.6,358,NSW
2026-02-16 09:00:00,47.8,12.0,2.99,2.18,27.6,18,14.5,507,NSW
2026-02-16 10:00:00,47.28,13.6,4.58,0.0,29.3,2,16.5,715,NSW
2026-02-16 11:00:00,58.06,15.19,4.43,2.65,31.8,0,8.5,851,NSW
2026-02-16 12:00:00,5.92,20.15,4.53,1.9,33.6,16,11.5,842,NSW
2026-02-16 13:00:00,69.4,20.22,5.65,0.95,30.3,30,17.1,749,NSW
2026-02-16 14:00:00,31.89,22.99,4.66,0.92,31.2,27,7.3,643,NSW
2026-02-16 15:00:00,63.7,21.82,2.46,1.63,29.4,16,17.9,511,NSW
2026-02-16 16:00:00,69.62,27.79,2.28,2.79,27.9,39,7.8,312,NSW
2026-02-16 17:00:00,59.26,29.61,1.05,1.51,23.8,12,15.8,214,NSW
2026-02-16 18:00:00,43.85,25.93,0.55,1.73,19.3,0,11.3,122,NSW
2026-02-16 19:00:00,30.35,28.67,0.3,1.8,17.6,0,8.8,59,NSW
2026-02-16 20:00:00,41.83,30.74,0.13,3.78,16.8,11,12.2,25,NSW
2026-02-16 21:00:00,34.18,30.69,0.06,1.87,17.6,37,17.2,9,NSW
2026-02-16 22:00:00,37.18,27.91,0.02,2.45,11.4,22,15.9,3,NSW
2026-02-16 23:00:00,32.22,27.2,0.01,4.2,13.0,38,21.4,1,NSW
2026-02-17 00:00:00,36.67,25.1,0.0,3.15,10.4,55,23.7,0,NSW
2026-02-17 01:00:00,18.5,24.24,0.01,4.4,11.6,24,14.3,1,NSW
2026-02-17 02:00:00,42.88,23.8,0.02,2.61,15.4,46,15.0,3,NSW
2026-02-17 03:00:00,32.78,18.77,0.07,3.56,15.5,49,15.8,8,NSW
2026-02-17 04:00:00,59.61,19.5,0.15,5.48,13.5,35,18.3,22,NSW
2026-02-17 05:00:00,31.42,15.17,0.36,3.54,17.2,63,27.0,44,NSW
2026-02-17 06:00:00,65.85,13.8,0.8,4.26,23.5,46,25.4,99,NSW
2026-02-17 07:00:00,52.72,15.5,1.05,4.84,23.8,46,21.5,183,NSW
2026-02-17 08:00:00,47.51,15.38,2.22,3.74,23.6,78,23.9,255,NSW
2026-02-17 09:00:00,53.81,15.55,3.46,4.43,26.3,60,29.6,415,NSW
2026-02-17 10:00:00,59.1,13.1,4.73,5.04,31.0,65,31.5,533,NSW
2026-02-17 11:00:00,70.17,15.64,4.18,5.03,32.5,71,24.7,610,NSW
2026-02-17 12:00:00,42.58,19.23,5.01,6.28,30.9,47,12.6,731,NSW
2026-02-17 13:00:00,58.48,19.99,5.07,6.52,35.5,70,23.8,613,NSW
2026-02-17 14:00:00,63.21,20.39,3.6,4.08,31.1,48,25.6,582,NSW
2026-02-17 15:00:00,86.16,24.76,3.15,4.96,27.4,47,21.9,443,NSW
2026-02-17 16:00:00,77.17,24.93,1.86,5.41,24.2,49,23.0,297,NSW
2026-02-17 17:00:00,56.97,30.35,1.16,6.1,21.4,43,20.5,186,NSW
2026-02-17 18:00:00,47.14,31.25,0.66,5.13,21.5,59,13.1,93,NSW
2026-02-17 19:00:00,-1.11,30.63,0.33,4.51,17.2,50,13.4,47,NSW
2026-02-17 20:00:00,44.27,32.04,0.14,4.67,19.1,39,14.7,22,NSW
2026-02-17 21:00:00,20.6,29.82,0.06,4.44,16.6,51,19.3,8,NSW
2026-02-17 22:00:00,26.71,30.08,0.02,2.59,13.3,37,11.1,3,NSW
2026-02-17 23:00:00,7.87,29.87,0.01,3.45,8.7,34,15.2,1,NSW
2026-02-18 00:00:00,32.09,26.37,0.0,4.46,9.4,36,14.0,0,NSW
2026-02-18 01:00:00,35.83,23.69,0.01,2.53,13.5,38,18.7,1,NSW
2026-02-18 02:00:00,24.35,19.44,0.02,2.61,10.9,35,11.9,3,NSW
2026-02-18 03:00:00,-8.52,19.8,0.06,1.99,15.8,23,5.0,9,NSW
2026-02-18 04:00:00,22.9,19.24,0.12,0.0,16.6,35,14.7,22,NSW
2026-02-18 05:00:00,24.92,17.76,0.28,1.8,18.1,20,20.9,54,NSW
2026-02-18 06:00:00,50.42,15.83,0.74,1.89,19.2,13,15.7,115,NSW
2026-02-18 07:00:00,65.51,13.46,1.15,0.9,23.0,2,10.3,223,NSW
2026-02-18 08:00:00,78.02,12.0,2.43,0.11,26.0,29,9.8,327,NSW
2026-02-18 09:00:00,56.49,13.53,3.29,0.27,29.7,17,11.2,509,NSW
2026-02-18 10:00:00,78.15,14.62,3.73,1.83,27.4,18,24.0,669,NSW
2026-02-18 11:00:00,240.58,15.87,4.33,2.99,29.7,28,15.6,756,NSW
2026-02-18 12:00:00,65.85,18.93,5.05,2.38,30.6,9,15.3,868,NSW
2026-02-18 13:00:00,77.85,22.91,3.93,0.0,31.5,0,18.4,851,NSW
2026-02-18 14:00:00,-5.68,22.19,3.39,1.92,27.3,17,18.8,672,NSW
2026-02-18 15:00:00,43.15,23.75,2.64,0.49,24.9,20,27.3,502,NSW
2026-02-18 16:00:00,75.63,25.61,2.28,0.69,26.8,15,17.8,348,NSW
2026-02-18 17:00:00,69.63,27.84,1.25,0.95,20.0,37,27.3,191,NSW
2026-02-18 18:00:00,40.36,27.69,0.54,2.29,23.0,0,23.7,122,NSW
2026-02-18 19:00:00,47.41,29.91,0.35,2.74,17.5,36,28.5,51,NSW
2026-02-18 20:00:00,43.73,30.68,0.14,1.9,12.3,34,30.2,22,NSW
2026-02-18 21:00:00,36.74,30.04,0.06,2.15,12.4,33,24.3,9,NSW
2026-02-18 22:00:00,23.78,29.61,0.02,2.95,12.5,0,22.6,3,NSW
2026-02-18 23:00:00,20.26,28.31,0.01,3.31,9.6,48,23.9,1,NSW
2026-02-19 00:00:00,27.27,23.34,0.0,4.18,10.4,23,22.8,0,NSW
2026-02-19 01:00:00,208.03,25.03,0.0,1.98,12.2,32,16.0,1,NSW
2026-02-19 02:00:00,36.62,20.99,0.02,3.54,11.3,38,28.1,3,NSW
2026-02-19 03:00:00,213.37,18.29,0.05,2.7,11.4,48,22.0,8,NSW
2026-02-19 04:00:00,46.5,16.34,0.13,3.95,14.7,53,15.4,20,NSW
2026-02-19 05:00:00,-18.14,16.99,0.31,3.99,20.5,58,10.8,45,NSW
2026-02-19 06:00:00,60.81,14.74,0.76,4.37,23.6,59,8.7,93,NSW
2026-02-19 07:00:00,31.21,12.0,1.45,3.79,18.8,54,20.0,176,NSW
2026-02-19 08:00:00,52.45,14.72,1.81,3.24,27.4,57,13.5,286,NSW
2026-02-19 09:00:00,47.38,12.11,3.08,2.75,27.8,40,13.2,459,NSW
2026-02-19 10:00:00,9.33,15.28,4.22,4.8,30.7,45,16.1,591,NSW
2026-02-19 11:00:00,79.65,16.7,4.77,4.55,28.7,66,11.3,627,NSW
2026-02-19 12:00:00,60.65,19.33,4.87,4.32,26.6,65,15.0,666,NSW
2026-02-19 13:00:00,69.59,22.6,4.15,6.31,31.0,64,12.7,633,NSW
2026-02-19 14:00:00,62.71,19.95,3.98,4.07,26.9,48,11.8,582,NSW
2026-02-19 15:00:00,24.12,23.99,2.91,6.26,24.4,64,5.7,406,NSW
2026-02-19 16:00:00,56.56,25.59,2.3,6.36,22.5,38,8.8,314,NSW
2026-02-19 17:00:00,35.25,28.31,1.38,2.64,23.9,64,14.8,167,NSW
2026-02-19 18:00:00,57.25,29.25,0.58,4.51,20.4,46,10.1,99,NSW
2026-02-19 19:00:00,34.01,29.2,0.27,3.82,19.0,67,18.2,43,NSW
2026-02-19 20:00:00,16.25,29.34,0.17,1.09,16.4,27,23.5,23,NSW
2026-02-19 21:00:00,25.47,28.05,0.06,2.32,12.1,64,17.6,7,NSW
2026-02-19 22:00:00,9.73,30.41,0.02,4.29,11.2,36,21.9,3,NSW
2026-02-19 23:00:00,35.25,28.35,0.0,5.28,9.3,33,19.8,1,NSW
2026-02-20 00:00:00,19.99,27.38,0.0,3.9,9.6,37,15.9,0,NSW
2026-02-20 01:00:00,-13.68,23.6,0.01,3.06,8.4,24,19.8,1,NSW
2026-02-20 02:00:00,22.59,21.01,0.02,2.46,12.1,29,28.1,3,NSW
2026-02-20 03:00:00,54.34,18.31,0.05,3.92,15.0,18,18.9,9,NSW
2026-02-20 04:00:00,37.94,18.54,0.13,4.15,13.3,17,17.7,24,NSW
2026-02-20 05:00:00,43.13,14.78,0.32,1.2,19.9,29,18.1,52,NSW
2026-02-20 06:00:00,55.3,17.84,0.78,0.0,20.1,10,22.3,117,NSW
2026-02-20 07:00:00,27.56,12.31,1.47,0.0,23.0,10,19.6,215,NSW
2026-02-20 08:00:00,49.4,14.41,2.46,2.59,21.5,1,30.6,369,NSW
2026-02-20 09:00:00,54.08,16.62,3.59,1.11,23.3,10,24.9,524,NSW
2026-02-20 10:00:00,58.54,15.97,3.21,1.25,28.8,31,27.8,631,NSW
2026-02-20 11:00:00,60.74,16.61,3.87,0.0,31.1,5,22.4,834,NSW
2026-02-20 12:00:00,70.38,16.55,4.3,0.25,28.5,6,18.6,878,NSW
2026-02-20 13:00:00,61.38,17.86,4.44,0.72,32.8,17,17.4,793,NSW
2026-02-20 14:00:00,14.16,23.16,4.53,1.28,29.9,11,18.2,689,NSW
2026-02-20 15:00:00,54.18,26.33,3.51,0.75,25.0,43,22.4,452,NSW
2026-02-20 16:00:00,51.73,25.34,1.8,0.23,24.8,16,22.1,346,NSW
2026-02-20 17:00:00,21.77,25.95,1.31,0.63,27.3,23,21.5,204,NSW
2026-02-20 18:00:00,51.36,25.24,0.79,2.79,17.3,32,12.0,106,NSW
2026-02-20 19:00:00,39.13,28.26,0.32,2.03,18.2,34,17.0,51,NSW
2026-02-20 20:00:00,169.68,29.83,0.12,2.61,14.1,28,11.8,23,NSW
2026-02-20 21:00:00,-9.16,32.13,0.05,1.34,14.0,25,16.6,9,NSW
2026-02-20 22:00:00,47.27,29.94,0.02,0.0,13.6,54,16.1,3,NSW
2026-02-20 23:00:00,18.34,28.11,0.01,2.22,9.2,31,8.7,1,NSW
2026-02-21 00:00:00,32.43,25.4,0.0,2.13,11.9,30,16.7,0,NSW
2026-02-21 01:00:00,7.14,23.2,0.0,3.61,14.4,30,21.7,1,NSW
2026-02-21 02:00:00,28.78,24.11,0.02,6.8,11.1,19,15.4,3,NSW
2026-02-21 03:00:00,11.77,20.23,0.06,4.46,14.1,53,11.3,8,NSW
2026-02-21 04:00:00,20.88,14.85,0.14,6.74,13.4,17,10.8,24,NSW
2026-02-21 05:00:00,55.98,15.33,0.39,4.79,17.0,47,11.5,48,NSW
2026-02-21 06:00:00,35.72,13.78,0.58,3.78,19.2,47,9.8,99,NSW
2026-02-21 07:00:00,45.62,13.45,1.09,4.93,23.7,78,14.4,154,NSW
2026-02-21 08:00:00,58.11,14.84,2.31,6.51,26.9,30,9.6,326,NSW
2026-02-21 09:00:00,57.6,14.11,2.74,6.68,26.4,43,7.4,452,NSW
2026-02-21 10:00:00,56.47,14.96,4.48,4.36,31.2,53,16.8,568,NSW
2026-02-21 11:00:00,60.89,18.31,4.3,5.24,32.2,52,17.0,674,NSW
2026-02-21 12:00:00,85.89,16.96,4.07,3.57,31.2,48,15.7,727,NSW
2026-02-21 13:00:00,-6.76,22.73,4.76,5.81,28.1,54,13.9,667,NSW
2026-02-21 14:00:00,56.5,20.99,3.52,6.49,26.9,39,21.2,608,NSW
2026-02-21 15:00:00,63.38,24.2,3.35,4.89,24.9,58,17.0,419,NSW
2026-02-21 16:00:00,59.78,25.58,2.17,4.06,26.3,24,21.3,334,NSW
2026-02-21 17:00:00,-19.84,27.84,1.46,4.95,19.6,51,29.7,179,NSW
2026-02-21 18:00:00,43.94,29.6,0.75,4.83,20.7,42,25.8,101,NSW
2026-02-21 19:00:00,17.28,30.38,0.29,4.3,14.6,59,18.2,45,NSW
2026-02-21 20:00:00,45.67,28.87,0.16,4.18,16.0,66,18.8,19,NSW
2026-02-21 21:00:00,8.08,28.04,0.06,3.59,12.3,39,24.6,8,NSW
2026-02-21 22:00:00,22.2,32.68,0.02,4.51,13.3,57,18.4,3,NSW
2026-02-21 23:00:00,7.44,26.93,0.01,4.0,11.9,34,15.6,1,NSW
2026-02-22 00:00:00,14.96,27.05,0.0,2.02,12.2,23,25.3,0,NSW
2026-02-22 01:00:00,20.29,21.66,0.01,1.73,12.6,53,23.9,1,NSW
2026-02-22 02:00:00,22.14,21.58,0.02,2.23,10.9,36,23.7,3,NSW
2026-02-22 03:00:00,26.47,19.74,0.05,2.97,9.9,27,22.1,9,NSW
2026-02-22 04:00:00,44.87,18.71,0.12,2.15,12.1,33,19.8,22,NSW
2026-02-22 05:00:00,35.73,12.26,0.34,1.14,12.5,26,16.4,53,NSW
2026-02-22 06:00:00,32.51,15.32,0.6,1.85,17.1,20,20.1,112,NSW
2026-02-22 07:00:00,52.16,12.55,1.04,1.08,21.9,3,23.1,222,NSW
2026-02-22 08:00:00,96.34,14.49,1.64,2.15,23.1,14,13.9,349,NSW
2026-02-22 09:00:00,34.79,12.72,3.16,1.49,25.9,24,10.9,493,NSW
2026-02-22 10:00:00,59.87,13.79,3.78,0.75,28.8,14,9.6,680,NSW
2026-02-22 11:00:00,63.11,15.93,5.21,1.25,28.2,26,9.9,763,NSW
2026-02-22 12:00:00,51.82,16.42,4.75,2.32,26.9,20,13.6,828,NSW
2026-02-22 13:00:00,71.23,19.22,4.7,0.45,28.7,5,3.8,834,NSW
2026-02-22 14:00:00,50.95,20.21,3.85,1.47,26.0,0,13.8,721,NSW
2026-02-22 15:00:00,51.11,21.32,3.22,1.08,25.6,15,14.6,513,NSW
2026-02-22 16:00:00,43.42,27.53,1.94,1.69,26.8,11,4.9,354,NSW
2026-02-22 17:00:00,40.9,25.71,1.48,0.76,21.1,23,8.4,204,NSW
2026-02-22 18:00:00,22.43,28.66,0.79,1.7,22.6,12,13.1,116,NSW
2026-02-22 19:00:00,13.19,30.86,0.37,2.89,19.3,15,12.8,56,NSW
2026-02-22 20:00:00,44.84,29.08,0.17,1.06,12.9,38,16.2,22,NSW
2026-02-22 21:00:00,11.47,28.49,0.05,0.91,9.7,29,14.4,9,NSW
2026-02-22 22:00:00,6.63,29.27,0.02,1.19,10.2,21,21.0,3,NSW
2026-02-22 23:00:00,-9.23,29.33,0.01,1.57,11.6,33,15.7,1,NSW
2026-02-23 00:00:00,8.34,24.25,0.0,3.6,8.0,52,14.1,0,NSW
2026-02-23 01:00:00,0.91,23.85,0.01,1.86,11.1,41,14.8,1,NSW
2026-02-23 02:00:00,38.58,19.4,0.02,3.22,12.7,47,23.0,3,NSW
2026-02-23 03:00:00,34.28,19.34,0.07,4.38,10.3,34,21.1,9,NSW
2026-02-23 04:00:00,18.15,18.05,0.13,4.42,12.6,57,24.4,20,NSW
2026-02-23 05:00:00,58.37,15.06,0.37,3.83,17.7,75,25.0,41,NSW
2026-02-23 06:00:00,48.41,14.39,0.73,4.61,19.2,40,15.1,102,NSW
2026-02-23 07:00:00,38.03,12.16,1.34,4.69,20.1,37,19.1,191,NSW
2026-02-23 08:00:00,16.88,14.12,1.91,4.51,23.1,54,19.8,290,NSW
2026-02-23 09:00:00,78.64,15.86,3.38,4.64,25.8,64,20.7,406,NSW
2026-02-23 10:00:00,37.78,13.43,4.64,7.17,24.3,53,22.2,568,NSW
2026-02-23 11:00:00,36.85,15.41,4.2,5.79,30.0,42,27.6,708,NSW
2026-02-23 12:00:00,69.68,18.75,5.25,7.48,27.8,54,28.0,706,NSW
2026-02-23 13:00:00,86.15,21.75,4.53,4.49,22.9,62,21.4,640,NSW
2026-02-23 14:00:00,71.63,19.76,4.79,4.85,27.4,49,20.9,579,NSW
2026-02-23 15:00:00,177.85,23.82,3.01,3.52,24.3,61,18.2,413,NSW
2026-02-23 16:00:00,151.19,26.42,1.83,3.92,27.1,66,20.4,272,NSW
2026-02-23 17:00:00,53.56,27.5,1.19,6.49,20.1,54,19.9,176,NSW
2026-02-23 18:00:00,47.41,25.21,0.72,3.89,16.5,49,21.2,98,NSW
2026-02-23 19:00:00,36.65,30.48,0.27,6.14,17.1,57,20.2,46,NSW
2026-02-23 20:00:00,29.86,32.28,0.15,2.76,12.4,35,6.7,22,NSW
2026-02-23 21:00:00,23.87,29.9,0.07,2.71,10.0,31,14.4,9,NSW
2026-02-23 22:00:00,12.56,27.38,0.02,3.18,11.0,37,19.7,3,NSW
2026-02-23 23:00:00,16.4,26.89,0.0,3.2,6.9,32,11.7,1,NSW
2026-02-24 00:00:00,-1.07,28.65,0.0,3.92,5.7,25,17.4,0,NSW
2026-02-24 01:00:00,18.9,25.44,0.01,3.19,12.4,54,11.1,1,NSW
2026-02-24 02:00:00,96.9,22.96,0.02,2.07,11.1,56,12.8,3,NSW
2026-02-24 03:00:00,12.33,20.46,0.04,2.1,11.0,23,7.5,9,NSW
2026-02-24 04:00:00,32.04,17.01,0.12,1.68,13.6,26,7.7,23,NSW
2026-02-24 05:00:00,51.56,16.04,0.37,0.87,17.0,21,15.3,54,NSW
2026-02-24 06:00:00,51.21,14.95,0.55,0.7,20.5,34,16.3,105,NSW
2026-02-24 07:00:00,26.67,15.1,1.11,2.44,19.6,35,13.5,193,NSW
2026-02-24 08:00:00,-29.0,16.26,2.27,0.0,24.2,0,9.2,370,NSW
2026-02-24 09:00:00,-1.04,15.95,3.14,2.77,24.6,22,15.2,498,NSW
2026-02-24 10:00:00,46.32,12.94,4.46,0.73,26.8,0,21.0,721,NSW
2026-02-24 11:00:00,57.56,16.68,5.2,0.24,28.4,36,23.9,729,NSW
2026-02-24 12:00:00,67.68,19.11,4.1,1.74,28.4,20,16.7,828,NSW
2026-02-24 13:00:00,48.92,20.86,5.47,2.5,29.6,5,12.4,834,NSW
2026-02-24 14:00:00,59.94,21.06,3.57,2.19,28.1,13,23.4,683,NSW
2026-02-24 15:00:00,14.69,28.44,3.1,1.65,22.5,13,19.9,517,NSW
2026-02-24 16:00:00,44.4,24.08,2.17,2.35,20.7,24,25.6,334,NSW
2026-02-24 17:00:00,50.75,26.03,1.08,0.0,20.2,32,23.7,196,NSW
2026-02-24 18:00:00,22.75,29.28,0.81,1.06,22.0,7,19.7,118,NSW
2026-02-24 19:00:00,42.09,32.9,0.33,0.87,14.1,45,23.9,49,NSW
2026-02-24 20:00:00,31.85,28.75,0.12,3.22,12.9,44,29.1,21,NSW
2026-02-24 21:00:00,34.69,29.33,0.07,1.85,10.2,17,23.4,9,NSW
2026-02-24 22:00:00,27.67,30.54,0.02,3.33,8.5,31,19.8,3,NSW
2026-02-24 23:00:00,39.45,27.63,0.01,3.27,9.0,53,17.3,1,NSW
2026-02-25 00:00:00,23.99,25.5,0.0,2.14,11.1,50,20.1,0,NSW
2026-02-25 01:00:00,18.1,24.92,0.01,2.67,9.5,34,21.0,1,NSW
2026-02-25 02:00:00,26.8,22.41,0.02,4.81,8.0,50,25.1,3,NSW
2026-02-25 03:00:00,35.11,21.48,0.05,2.99,16.7,79,16.5,7,NSW
2026-02-25 04:00:00,33.39,19.94,0.14,4.12,13.4,46,26.3,21,NSW
2026-02-25 05:00:00,38.17,16.8,0.27,3.43,14.5,40,13.7,50,NSW
2026-02-25 06:00:00,222.99,15.51,0.73,4.1,21.0,51,27.3,97,NSW
2026-02-25 07:00:00,40.19,14.59,1.19,4.54,19.8,54,23.9,176,NSW
2026-02-25 08:00:00,36.19,14.73,1.87,3.95,26.5,46,16.5,302,NSW
2026-02-25 09:00:00,78.19,14.36,2.43,3.89,23.5,59,8.4,417,NSW
2026-02-25 10:00:00,45.48,15.07,4.36,5.22,29.7,39,13.9,608,NSW
2026-02-25 11:00:00,54.11,18.14,5.36,4.14,28.2,47,11.9,691,NSW
2026-02-25 12:00:00,54.51,20.27,4.79,4.19,30.7,64,7.7,670,NSW
2026-02-25 13:00:00,73.2,17.67,4.85,4.04,31.6,34,13.5,736,NSW
2026-02-25 14:00:00,56.93,22.02,3.57,4.85,24.5,65,8.8,533,NSW
2026-02-25 15:00:00,6.68,23.04,3.18,5.79,27.7,29,9.1,483,NSW
2026-02-25 16:00:00,45.05,25.53,1.65,6.24,20.3,32,11.3,323,NSW
2026-02-25 17:00:00,51.64,28.26,1.24,3.86,18.6,45,10.1,184,NSW
2026-02-25 18:00:00,33.07,29.93,0.72,6.56,16.4,53,21.1,96,NSW
2026-02-25 19:00:00,63.63,29.56,0.38,3.21,16.5,63,11.3,44,NSW
2026-02-25 20:00:00,18.77,27.13,0.14,5.08,13.1,46,15.9,21,NSW
2026-02-25 21:00:00,32.56,28.28,0.06,3.04,10.6,40,15.6,8,NSW
2026-02-25 22:00:00,33.21,30.27,0.02,2.65,9.6,47,17.4,3,NSW
2026-02-25 23:00:00,28.52,23.55,0.01,2.52,9.5,27,18.7,1,NSW
2026-02-26 00:00:00,63.25,27.78,0.0,2.95,9.3,37,21.5,0,NSW
2026-02-26 01:00:00,21.86,24.85,0.01,3.32,10.5,18,20.1,1,NSW
2026-02-26 02:00:00,25.86,23.97,0.02,3.15,12.9,31,21.0,3,NSW
2026-02-26 03:00:00,26.67,19.63,0.05,1.29,10.8,26,21.2,9,NSW
2026-02-26 04:00:00,44.05,14.91,0.12,1.01,11.9,15,21.3,24,NSW
2026-02-26 05:00:00,63.73,16.99,0.27,0.87,16.5,25,18.9,53,NSW
2026-02-26 06:00:00,35.59,16.98,0.77,1.47,15.6,23,23.0,111,NSW
2026-02-26 07:00:00,30.91,15.66,1.0,1.2,19.1,33,24.6,195,NSW
2026-02-26 08:00:00,50.99,13.01,2.35,0.32,24.9,0,25.5,370,NSW
2026-02-26 09:00:00,87.03,14.4,2.97,1.42,24.7,16,24.7,511,NSW
